,unique_id,ds,y_hat
0,2021-08-29,2021-08-30,0.0
1,2021-08-29,2021-08-31,0.0
2,2021-08-29,2021-09-01,0.0
3,2021-08-29,2021-09-02,0.0
4,2021-08-29,2021-09-03,0.0
5,2021-08-29,2021-09-04,0.0
6,2021-08-29,2021-09-05,0.0
7,2021-08-29,2021-09-06,0.0
8,2021-08-29,2021-09-07,0.0
9,2021-08-29,2021-09-08,0.0
10,2021-08-29,2021-09-09,0.0
11,2021-08-29,2021-09-10,0.0
12,2021-08-29,2021-09-11,0.0
13,2021-08-29,2021-09-12,0.0
0,2021-08-30,2021-08-31,1061.0738058765778
1,2021-08-30,2021-09-01,1026.2705167758097
2,2021-08-30,2021-09-02,1156.4147738165625
3,2021-08-30,2021-09-03,872.7664941446185
4,2021-08-30,2021-09-04,1100.2032148483793
5,2021-08-30,2021-09-05,1043.1260532593715
6,2021-08-30,2021-09-06,996.0000000000001
7,2021-08-30,2021-09-07,1061.0738058765778
8,2021-08-30,2021-09-08,1026.2705167758097
9,2021-08-30,2021-09-09,1156.4147738165625
10,2021-08-30,2021-09-10,872.7664941446185
11,2021-08-30,2021-09-11,1100.2032148483793
12,2021-08-30,2021-09-12,1043.1260532593715
13,2021-08-30,2021-09-13,996.0000000000001
0,2021-08-31,2021-09-01,281.0
1,2021-08-31,2021-09-02,281.0
2,2021-08-31,2021-09-03,281.0
3,2021-08-31,2021-09-04,281.0
4,2021-08-31,2021-09-05,281.0
5,2021-08-31,2021-09-06,281.0
6,2021-08-31,2021-09-07,281.0
7,2021-08-31,2021-09-08,281.0
8,2021-08-31,2021-09-09,281.0
9,2021-08-31,2021-09-10,281.0
10,2021-08-31,2021-09-11,281.0
11,2021-08-31,2021-09-12,281.0
12,2021-08-31,2021-09-13,281.0
13,2021-08-31,2021-09-14,281.0
0,2021-09-01,2021-09-02,1352.0
1,2021-09-01,2021-09-03,1352.0
2,2021-09-01,2021-09-04,1352.0
3,2021-09-01,2021-09-05,1352.0
4,2021-09-01,2021-09-06,1352.0
5,2021-09-01,2021-09-07,1352.0
6,2021-09-01,2021-09-08,1352.0
7,2021-09-01,2021-09-09,1352.0
8,2021-09-01,2021-09-10,1352.0
9,2021-09-01,2021-09-11,1352.0
10,2021-09-01,2021-09-12,1352.0
11,2021-09-01,2021-09-13,1352.0
12,2021-09-01,2021-09-14,1352.0
13,2021-09-01,2021-09-15,1352.0
0,2021-09-02,2021-09-03,1646.0
1,2021-09-02,2021-09-04,1646.0
2,2021-09-02,2021-09-05,1646.0
3,2021-09-02,2021-09-06,1646.0
4,2021-09-02,2021-09-07,1646.0
5,2021-09-02,2021-09-08,1646.0
6,2021-09-02,2021-09-09,1646.0
7,2021-09-02,2021-09-10,1646.0
8,2021-09-02,2021-09-11,1646.0
9,2021-09-02,2021-09-12,1646.0
10,2021-09-02,2021-09-13,1646.0
11,2021-09-02,2021-09-14,1646.0
12,2021-09-02,2021-09-15,1646.0
13,2021-09-02,2021-09-16,1646.0
0,2021-09-03,2021-09-04,1619.0
1,2021-09-03,2021-09-05,1619.0
2,2021-09-03,2021-09-06,1619.0
3,2021-09-03,2021-09-07,1619.0
4,2021-09-03,2021-09-08,1619.0
5,2021-09-03,2021-09-09,1619.0
6,2021-09-03,2021-09-10,1619.0
7,2021-09-03,2021-09-11,1619.0
8,2021-09-03,2021-09-12,1619.0
9,2021-09-03,2021-09-13,1619.0
10,2021-09-03,2021-09-14,1619.0
11,2021-09-03,2021-09-15,1619.0
12,2021-09-03,2021-09-16,1619.0
13,2021-09-03,2021-09-17,1619.0
0,2021-09-04,2021-09-05,1376.0
1,2021-09-04,2021-09-06,1376.0
2,2021-09-04,2021-09-07,1376.0
3,2021-09-04,2021-09-08,1376.0
4,2021-09-04,2021-09-09,1376.0
5,2021-09-04,2021-09-10,1376.0
6,2021-09-04,2021-09-11,1376.0
7,2021-09-04,2021-09-12,1376.0
8,2021-09-04,2021-09-13,1376.0
9,2021-09-04,2021-09-14,1376.0
10,2021-09-04,2021-09-15,1376.0
11,2021-09-04,2021-09-16,1376.0
12,2021-09-04,2021-09-17,1376.0
13,2021-09-04,2021-09-18,1376.0
0,2021-09-05,2021-09-06,462.0
1,2021-09-05,2021-09-07,462.0
2,2021-09-05,2021-09-08,462.0
3,2021-09-05,2021-09-09,462.0
4,2021-09-05,2021-09-10,462.0
5,2021-09-05,2021-09-11,462.0
6,2021-09-05,2021-09-12,462.0
7,2021-09-05,2021-09-13,462.0
8,2021-09-05,2021-09-14,462.0
9,2021-09-05,2021-09-15,462.0
10,2021-09-05,2021-09-16,462.0
11,2021-09-05,2021-09-17,462.0
12,2021-09-05,2021-09-18,462.0
13,2021-09-05,2021-09-19,462.0
0,2021-09-06,2021-09-07,971.0
1,2021-09-06,2021-09-08,971.0
2,2021-09-06,2021-09-09,971.0
3,2021-09-06,2021-09-10,971.0
4,2021-09-06,2021-09-11,971.0
5,2021-09-06,2021-09-12,971.0
6,2021-09-06,2021-09-13,971.0
7,2021-09-06,2021-09-14,971.0
8,2021-09-06,2021-09-15,971.0
9,2021-09-06,2021-09-16,971.0
10,2021-09-06,2021-09-17,971.0
11,2021-09-06,2021-09-18,971.0
12,2021-09-06,2021-09-19,971.0
13,2021-09-06,2021-09-20,971.0
0,2021-09-07,2021-09-08,1068.0
1,2021-09-07,2021-09-09,1068.0
2,2021-09-07,2021-09-10,1068.0
3,2021-09-07,2021-09-11,1068.0
4,2021-09-07,2021-09-12,1068.0
5,2021-09-07,2021-09-13,1068.0
6,2021-09-07,2021-09-14,1068.0
7,2021-09-07,2021-09-15,1068.0
8,2021-09-07,2021-09-16,1068.0
9,2021-09-07,2021-09-17,1068.0
10,2021-09-07,2021-09-18,1068.0
11,2021-09-07,2021-09-19,1068.0
12,2021-09-07,2021-09-20,1068.0
13,2021-09-07,2021-09-21,1068.0
0,2021-09-08,2021-09-09,1000.0
1,2021-09-08,2021-09-10,1000.0
2,2021-09-08,2021-09-11,1000.0
3,2021-09-08,2021-09-12,1000.0
4,2021-09-08,2021-09-13,1000.0
5,2021-09-08,2021-09-14,1000.0
6,2021-09-08,2021-09-15,1000.0
7,2021-09-08,2021-09-16,1000.0
8,2021-09-08,2021-09-17,1000.0
9,2021-09-08,2021-09-18,1000.0
10,2021-09-08,2021-09-19,1000.0
11,2021-09-08,2021-09-20,1000.0
12,2021-09-08,2021-09-21,1000.0
13,2021-09-08,2021-09-22,1000.0
0,2021-09-09,2021-09-10,869.0
1,2021-09-09,2021-09-11,869.0
2,2021-09-09,2021-09-12,869.0
3,2021-09-09,2021-09-13,869.0
4,2021-09-09,2021-09-14,869.0
5,2021-09-09,2021-09-15,869.0
6,2021-09-09,2021-09-16,869.0
7,2021-09-09,2021-09-17,869.0
8,2021-09-09,2021-09-18,869.0
9,2021-09-09,2021-09-19,869.0
10,2021-09-09,2021-09-20,869.0
11,2021-09-09,2021-09-21,869.0
12,2021-09-09,2021-09-22,869.0
13,2021-09-09,2021-09-23,869.0
0,2021-09-10,2021-09-11,932.0
1,2021-09-10,2021-09-12,932.0
2,2021-09-10,2021-09-13,932.0
3,2021-09-10,2021-09-14,932.0
4,2021-09-10,2021-09-15,932.0
5,2021-09-10,2021-09-16,932.0
6,2021-09-10,2021-09-17,932.0
7,2021-09-10,2021-09-18,932.0
8,2021-09-10,2021-09-19,932.0
9,2021-09-10,2021-09-20,932.0
10,2021-09-10,2021-09-21,932.0
11,2021-09-10,2021-09-22,932.0
12,2021-09-10,2021-09-23,932.0
13,2021-09-10,2021-09-24,932.0
0,2021-09-11,2021-09-12,870.0
1,2021-09-11,2021-09-13,870.0
2,2021-09-11,2021-09-14,870.0
3,2021-09-11,2021-09-15,870.0
4,2021-09-11,2021-09-16,870.0
5,2021-09-11,2021-09-17,870.0
6,2021-09-11,2021-09-18,870.0
7,2021-09-11,2021-09-19,870.0
8,2021-09-11,2021-09-20,870.0
9,2021-09-11,2021-09-21,870.0
10,2021-09-11,2021-09-22,870.0
11,2021-09-11,2021-09-23,870.0
12,2021-09-11,2021-09-24,870.0
13,2021-09-11,2021-09-25,870.0
0,2021-09-12,2021-09-13,1229.0
1,2021-09-12,2021-09-14,1229.0
2,2021-09-12,2021-09-15,1229.0
3,2021-09-12,2021-09-16,1229.0
4,2021-09-12,2021-09-17,1229.0
5,2021-09-12,2021-09-18,1229.0
6,2021-09-12,2021-09-19,1229.0
7,2021-09-12,2021-09-20,1229.0
8,2021-09-12,2021-09-21,1229.0
9,2021-09-12,2021-09-22,1229.0
10,2021-09-12,2021-09-23,1229.0
11,2021-09-12,2021-09-24,1229.0
12,2021-09-12,2021-09-25,1229.0
13,2021-09-12,2021-09-26,1229.0
0,2021-09-13,2021-09-14,453.0
1,2021-09-13,2021-09-15,453.0
2,2021-09-13,2021-09-16,453.0
3,2021-09-13,2021-09-17,453.0
4,2021-09-13,2021-09-18,453.0
5,2021-09-13,2021-09-19,453.0
6,2021-09-13,2021-09-20,453.0
7,2021-09-13,2021-09-21,453.0
8,2021-09-13,2021-09-22,453.0
9,2021-09-13,2021-09-23,453.0
10,2021-09-13,2021-09-24,453.0
11,2021-09-13,2021-09-25,453.0
12,2021-09-13,2021-09-26,453.0
13,2021-09-13,2021-09-27,453.0
0,2021-09-14,2021-09-15,1100.0
1,2021-09-14,2021-09-16,1100.0
2,2021-09-14,2021-09-17,1100.0
3,2021-09-14,2021-09-18,1100.0
4,2021-09-14,2021-09-19,1100.0
5,2021-09-14,2021-09-20,1100.0
6,2021-09-14,2021-09-21,1100.0
7,2021-09-14,2021-09-22,1100.0
8,2021-09-14,2021-09-23,1100.0
9,2021-09-14,2021-09-24,1100.0
10,2021-09-14,2021-09-25,1100.0
11,2021-09-14,2021-09-26,1100.0
12,2021-09-14,2021-09-27,1100.0
13,2021-09-14,2021-09-28,1100.0
0,2021-09-15,2021-09-16,727.0
1,2021-09-15,2021-09-17,727.0
2,2021-09-15,2021-09-18,727.0
3,2021-09-15,2021-09-19,727.0
4,2021-09-15,2021-09-20,727.0
5,2021-09-15,2021-09-21,727.0
6,2021-09-15,2021-09-22,727.0
7,2021-09-15,2021-09-23,727.0
8,2021-09-15,2021-09-24,727.0
9,2021-09-15,2021-09-25,727.0
10,2021-09-15,2021-09-26,727.0
11,2021-09-15,2021-09-27,727.0
12,2021-09-15,2021-09-28,727.0
13,2021-09-15,2021-09-29,727.0
0,2021-09-16,2021-09-17,431.0
1,2021-09-16,2021-09-18,431.0
2,2021-09-16,2021-09-19,431.0
3,2021-09-16,2021-09-20,431.0
4,2021-09-16,2021-09-21,431.0
5,2021-09-16,2021-09-22,431.0
6,2021-09-16,2021-09-23,431.0
7,2021-09-16,2021-09-24,431.0
8,2021-09-16,2021-09-25,431.0
9,2021-09-16,2021-09-26,431.0
10,2021-09-16,2021-09-27,431.0
11,2021-09-16,2021-09-28,431.0
12,2021-09-16,2021-09-29,431.0
13,2021-09-16,2021-09-30,431.0
0,2021-09-17,2021-09-18,720.0
1,2021-09-17,2021-09-19,720.0
2,2021-09-17,2021-09-20,720.0
3,2021-09-17,2021-09-21,720.0
4,2021-09-17,2021-09-22,720.0
5,2021-09-17,2021-09-23,720.0
6,2021-09-17,2021-09-24,720.0
7,2021-09-17,2021-09-25,720.0
8,2021-09-17,2021-09-26,720.0
9,2021-09-17,2021-09-27,720.0
10,2021-09-17,2021-09-28,720.0
11,2021-09-17,2021-09-29,720.0
12,2021-09-17,2021-09-30,720.0
13,2021-09-17,2021-10-01,720.0
0,2021-09-18,2021-09-19,1501.0
1,2021-09-18,2021-09-20,1501.0
2,2021-09-18,2021-09-21,1501.0
3,2021-09-18,2021-09-22,1501.0
4,2021-09-18,2021-09-23,1501.0
5,2021-09-18,2021-09-24,1501.0
6,2021-09-18,2021-09-25,1501.0
7,2021-09-18,2021-09-26,1501.0
8,2021-09-18,2021-09-27,1501.0
9,2021-09-18,2021-09-28,1501.0
10,2021-09-18,2021-09-29,1501.0
11,2021-09-18,2021-09-30,1501.0
12,2021-09-18,2021-10-01,1501.0
13,2021-09-18,2021-10-02,1501.0
0,2021-09-19,2021-09-20,1036.0
1,2021-09-19,2021-09-21,1036.0
2,2021-09-19,2021-09-22,1036.0
3,2021-09-19,2021-09-23,1036.0
4,2021-09-19,2021-09-24,1036.0
5,2021-09-19,2021-09-25,1036.0
6,2021-09-19,2021-09-26,1036.0
7,2021-09-19,2021-09-27,1036.0
8,2021-09-19,2021-09-28,1036.0
9,2021-09-19,2021-09-29,1036.0
10,2021-09-19,2021-09-30,1036.0
11,2021-09-19,2021-10-01,1036.0
12,2021-09-19,2021-10-02,1036.0
13,2021-09-19,2021-10-03,1036.0
0,2021-09-20,2021-09-21,699.0
1,2021-09-20,2021-09-22,699.0
2,2021-09-20,2021-09-23,699.0
3,2021-09-20,2021-09-24,699.0
4,2021-09-20,2021-09-25,699.0
5,2021-09-20,2021-09-26,699.0
6,2021-09-20,2021-09-27,699.0
7,2021-09-20,2021-09-28,699.0
8,2021-09-20,2021-09-29,699.0
9,2021-09-20,2021-09-30,699.0
10,2021-09-20,2021-10-01,699.0
11,2021-09-20,2021-10-02,699.0
12,2021-09-20,2021-10-03,699.0
13,2021-09-20,2021-10-04,699.0
0,2021-09-21,2021-09-22,444.0
1,2021-09-21,2021-09-23,444.0
2,2021-09-21,2021-09-24,444.0
3,2021-09-21,2021-09-25,444.0
4,2021-09-21,2021-09-26,444.0
5,2021-09-21,2021-09-27,444.0
6,2021-09-21,2021-09-28,444.0
7,2021-09-21,2021-09-29,444.0
8,2021-09-21,2021-09-30,444.0
9,2021-09-21,2021-10-01,444.0
10,2021-09-21,2021-10-02,444.0
11,2021-09-21,2021-10-03,444.0
12,2021-09-21,2021-10-04,444.0
13,2021-09-21,2021-10-05,444.0
0,2021-09-22,2021-09-23,1015.0
1,2021-09-22,2021-09-24,1015.0
2,2021-09-22,2021-09-25,1015.0
3,2021-09-22,2021-09-26,1015.0
4,2021-09-22,2021-09-27,1015.0
5,2021-09-22,2021-09-28,1015.0
6,2021-09-22,2021-09-29,1015.0
7,2021-09-22,2021-09-30,1015.0
8,2021-09-22,2021-10-01,1015.0
9,2021-09-22,2021-10-02,1015.0
10,2021-09-22,2021-10-03,1015.0
11,2021-09-22,2021-10-04,1015.0
12,2021-09-22,2021-10-05,1015.0
13,2021-09-22,2021-10-06,1015.0
0,2021-09-23,2021-09-24,920.0
1,2021-09-23,2021-09-25,920.0
2,2021-09-23,2021-09-26,920.0
3,2021-09-23,2021-09-27,920.0
4,2021-09-23,2021-09-28,920.0
5,2021-09-23,2021-09-29,920.0
6,2021-09-23,2021-09-30,920.0
7,2021-09-23,2021-10-01,920.0
8,2021-09-23,2021-10-02,920.0
9,2021-09-23,2021-10-03,920.0
10,2021-09-23,2021-10-04,920.0
11,2021-09-23,2021-10-05,920.0
12,2021-09-23,2021-10-06,920.0
13,2021-09-23,2021-10-07,920.0
0,2021-09-24,2021-09-25,953.0
1,2021-09-24,2021-09-26,953.0
2,2021-09-24,2021-09-27,953.0
3,2021-09-24,2021-09-28,953.0
4,2021-09-24,2021-09-29,953.0
5,2021-09-24,2021-09-30,953.0
6,2021-09-24,2021-10-01,953.0
7,2021-09-24,2021-10-02,953.0
8,2021-09-24,2021-10-03,953.0
9,2021-09-24,2021-10-04,953.0
10,2021-09-24,2021-10-05,953.0
11,2021-09-24,2021-10-06,953.0
12,2021-09-24,2021-10-07,953.0
13,2021-09-24,2021-10-08,953.0
0,2021-09-25,2021-09-26,626.0
1,2021-09-25,2021-09-27,626.0
2,2021-09-25,2021-09-28,626.0
3,2021-09-25,2021-09-29,626.0
4,2021-09-25,2021-09-30,626.0
5,2021-09-25,2021-10-01,626.0
6,2021-09-25,2021-10-02,626.0
7,2021-09-25,2021-10-03,626.0
8,2021-09-25,2021-10-04,626.0
9,2021-09-25,2021-10-05,626.0
10,2021-09-25,2021-10-06,626.0
11,2021-09-25,2021-10-07,626.0
12,2021-09-25,2021-10-08,626.0
13,2021-09-25,2021-10-09,626.0
0,2021-09-26,2021-09-27,898.0
1,2021-09-26,2021-09-28,898.0
2,2021-09-26,2021-09-29,898.0
3,2021-09-26,2021-09-30,898.0
4,2021-09-26,2021-10-01,898.0
5,2021-09-26,2021-10-02,898.0
6,2021-09-26,2021-10-03,898.0
7,2021-09-26,2021-10-04,898.0
8,2021-09-26,2021-10-05,898.0
9,2021-09-26,2021-10-06,898.0
10,2021-09-26,2021-10-07,898.0
11,2021-09-26,2021-10-08,898.0
12,2021-09-26,2021-10-09,898.0
13,2021-09-26,2021-10-10,898.0
0,2021-09-27,2021-09-28,656.0
1,2021-09-27,2021-09-29,656.0
2,2021-09-27,2021-09-30,656.0
3,2021-09-27,2021-10-01,656.0
4,2021-09-27,2021-10-02,656.0
5,2021-09-27,2021-10-03,656.0
6,2021-09-27,2021-10-04,656.0
7,2021-09-27,2021-10-05,656.0
8,2021-09-27,2021-10-06,656.0
9,2021-09-27,2021-10-07,656.0
10,2021-09-27,2021-10-08,656.0
11,2021-09-27,2021-10-09,656.0
12,2021-09-27,2021-10-10,656.0
13,2021-09-27,2021-10-11,656.0
0,2021-09-28,2021-09-29,798.0
1,2021-09-28,2021-09-30,798.0
2,2021-09-28,2021-10-01,798.0
3,2021-09-28,2021-10-02,798.0
4,2021-09-28,2021-10-03,798.0
5,2021-09-28,2021-10-04,798.0
6,2021-09-28,2021-10-05,798.0
7,2021-09-28,2021-10-06,798.0
8,2021-09-28,2021-10-07,798.0
9,2021-09-28,2021-10-08,798.0
10,2021-09-28,2021-10-09,798.0
11,2021-09-28,2021-10-10,798.0
12,2021-09-28,2021-10-11,798.0
13,2021-09-28,2021-10-12,798.0
0,2021-09-29,2021-09-30,663.0
1,2021-09-29,2021-10-01,663.0
2,2021-09-29,2021-10-02,663.0
3,2021-09-29,2021-10-03,663.0
4,2021-09-29,2021-10-04,663.0
5,2021-09-29,2021-10-05,663.0
6,2021-09-29,2021-10-06,663.0
7,2021-09-29,2021-10-07,663.0
8,2021-09-29,2021-10-08,663.0
9,2021-09-29,2021-10-09,663.0
10,2021-09-29,2021-10-10,663.0
11,2021-09-29,2021-10-11,663.0
12,2021-09-29,2021-10-12,663.0
13,2021-09-29,2021-10-13,663.0
0,2021-09-30,2021-10-01,757.0
1,2021-09-30,2021-10-02,757.0
2,2021-09-30,2021-10-03,757.0
3,2021-09-30,2021-10-04,757.0
4,2021-09-30,2021-10-05,757.0
5,2021-09-30,2021-10-06,757.0
6,2021-09-30,2021-10-07,757.0
7,2021-09-30,2021-10-08,757.0
8,2021-09-30,2021-10-09,757.0
9,2021-09-30,2021-10-10,757.0
10,2021-09-30,2021-10-11,757.0
11,2021-09-30,2021-10-12,757.0
12,2021-09-30,2021-10-13,757.0
13,2021-09-30,2021-10-14,757.0
0,2021-10-01,2021-10-02,825.0
1,2021-10-01,2021-10-03,825.0
2,2021-10-01,2021-10-04,825.0
3,2021-10-01,2021-10-05,825.0
4,2021-10-01,2021-10-06,825.0
5,2021-10-01,2021-10-07,825.0
6,2021-10-01,2021-10-08,825.0
7,2021-10-01,2021-10-09,825.0
8,2021-10-01,2021-10-10,825.0
9,2021-10-01,2021-10-11,825.0
10,2021-10-01,2021-10-12,825.0
11,2021-10-01,2021-10-13,825.0
12,2021-10-01,2021-10-14,825.0
13,2021-10-01,2021-10-15,825.0
0,2021-10-02,2021-10-03,1521.0
1,2021-10-02,2021-10-04,1521.0
2,2021-10-02,2021-10-05,1521.0
3,2021-10-02,2021-10-06,1521.0
4,2021-10-02,2021-10-07,1521.0
5,2021-10-02,2021-10-08,1521.0
6,2021-10-02,2021-10-09,1521.0
7,2021-10-02,2021-10-10,1521.0
8,2021-10-02,2021-10-11,1521.0
9,2021-10-02,2021-10-12,1521.0
10,2021-10-02,2021-10-13,1521.0
11,2021-10-02,2021-10-14,1521.0
12,2021-10-02,2021-10-15,1521.0
13,2021-10-02,2021-10-16,1521.0
0,2021-10-03,2021-10-04,738.029076382535
1,2021-10-03,2021-10-05,724.2990744929186
2,2021-10-03,2021-10-06,655.9926929650272
3,2021-10-03,2021-10-07,716.6743821875256
4,2021-10-03,2021-10-08,541.2735757948359
5,2021-10-03,2021-10-09,573.7832420223508
6,2021-10-03,2021-10-10,639.0
7,2021-10-03,2021-10-11,738.029076382535
8,2021-10-03,2021-10-12,724.2990744929186
9,2021-10-03,2021-10-13,655.9926929650272
10,2021-10-03,2021-10-14,716.6743821875256
11,2021-10-03,2021-10-15,541.2735757948359
12,2021-10-03,2021-10-16,573.7832420223508
13,2021-10-03,2021-10-17,639.0
0,2021-10-04,2021-10-05,903.6311198112263
1,2021-10-04,2021-10-06,795.782829020154
2,2021-10-04,2021-10-07,829.8706367470578
3,2021-10-04,2021-10-08,786.9730103372214
4,2021-10-04,2021-10-09,781.0559921898831
5,2021-10-04,2021-10-10,713.7809870906698
6,2021-10-04,2021-10-11,793.0
7,2021-10-04,2021-10-12,903.6311198112263
8,2021-10-04,2021-10-13,795.782829020154
9,2021-10-04,2021-10-14,829.8706367470578
10,2021-10-04,2021-10-15,786.9730103372214
11,2021-10-04,2021-10-16,781.0559921898831
12,2021-10-04,2021-10-17,713.7809870906698
13,2021-10-04,2021-10-18,793.0
0,2021-10-05,2021-10-06,638.0
1,2021-10-05,2021-10-07,638.0
2,2021-10-05,2021-10-08,638.0
3,2021-10-05,2021-10-09,638.0
4,2021-10-05,2021-10-10,638.0
5,2021-10-05,2021-10-11,638.0
6,2021-10-05,2021-10-12,638.0
7,2021-10-05,2021-10-13,638.0
8,2021-10-05,2021-10-14,638.0
9,2021-10-05,2021-10-15,638.0
10,2021-10-05,2021-10-16,638.0
11,2021-10-05,2021-10-17,638.0
12,2021-10-05,2021-10-18,638.0
13,2021-10-05,2021-10-19,638.0
0,2021-10-06,2021-10-07,532.0
1,2021-10-06,2021-10-08,532.0
2,2021-10-06,2021-10-09,532.0
3,2021-10-06,2021-10-10,532.0
4,2021-10-06,2021-10-11,532.0
5,2021-10-06,2021-10-12,532.0
6,2021-10-06,2021-10-13,532.0
7,2021-10-06,2021-10-14,532.0
8,2021-10-06,2021-10-15,532.0
9,2021-10-06,2021-10-16,532.0
10,2021-10-06,2021-10-17,532.0
11,2021-10-06,2021-10-18,532.0
12,2021-10-06,2021-10-19,532.0
13,2021-10-06,2021-10-20,532.0
0,2021-10-07,2021-10-08,550.0
1,2021-10-07,2021-10-09,550.0
2,2021-10-07,2021-10-10,550.0
3,2021-10-07,2021-10-11,550.0
4,2021-10-07,2021-10-12,550.0
5,2021-10-07,2021-10-13,550.0
6,2021-10-07,2021-10-14,550.0
7,2021-10-07,2021-10-15,550.0
8,2021-10-07,2021-10-16,550.0
9,2021-10-07,2021-10-17,550.0
10,2021-10-07,2021-10-18,550.0
11,2021-10-07,2021-10-19,550.0
12,2021-10-07,2021-10-20,550.0
13,2021-10-07,2021-10-21,550.0
0,2021-10-08,2021-10-09,1185.0
1,2021-10-08,2021-10-10,1185.0
2,2021-10-08,2021-10-11,1185.0
3,2021-10-08,2021-10-12,1185.0
4,2021-10-08,2021-10-13,1185.0
5,2021-10-08,2021-10-14,1185.0
6,2021-10-08,2021-10-15,1185.0
7,2021-10-08,2021-10-16,1185.0
8,2021-10-08,2021-10-17,1185.0
9,2021-10-08,2021-10-18,1185.0
10,2021-10-08,2021-10-19,1185.0
11,2021-10-08,2021-10-20,1185.0
12,2021-10-08,2021-10-21,1185.0
13,2021-10-08,2021-10-22,1185.0
0,2021-10-09,2021-10-10,1089.0
1,2021-10-09,2021-10-11,1089.0
2,2021-10-09,2021-10-12,1089.0
3,2021-10-09,2021-10-13,1089.0
4,2021-10-09,2021-10-14,1089.0
5,2021-10-09,2021-10-15,1089.0
6,2021-10-09,2021-10-16,1089.0
7,2021-10-09,2021-10-17,1089.0
8,2021-10-09,2021-10-18,1089.0
9,2021-10-09,2021-10-19,1089.0
10,2021-10-09,2021-10-20,1089.0
11,2021-10-09,2021-10-21,1089.0
12,2021-10-09,2021-10-22,1089.0
13,2021-10-09,2021-10-23,1089.0
0,2021-10-10,2021-10-11,485.0
1,2021-10-10,2021-10-12,485.0
2,2021-10-10,2021-10-13,485.0
3,2021-10-10,2021-10-14,485.0
4,2021-10-10,2021-10-15,485.0
5,2021-10-10,2021-10-16,485.0
6,2021-10-10,2021-10-17,485.0
7,2021-10-10,2021-10-18,485.0
8,2021-10-10,2021-10-19,485.0
9,2021-10-10,2021-10-20,485.0
10,2021-10-10,2021-10-21,485.0
11,2021-10-10,2021-10-22,485.0
12,2021-10-10,2021-10-23,485.0
13,2021-10-10,2021-10-24,485.0
0,2021-10-11,2021-10-12,759.0
1,2021-10-11,2021-10-13,759.0
2,2021-10-11,2021-10-14,759.0
3,2021-10-11,2021-10-15,759.0
4,2021-10-11,2021-10-16,759.0
5,2021-10-11,2021-10-17,759.0
6,2021-10-11,2021-10-18,759.0
7,2021-10-11,2021-10-19,759.0
8,2021-10-11,2021-10-20,759.0
9,2021-10-11,2021-10-21,759.0
10,2021-10-11,2021-10-22,759.0
11,2021-10-11,2021-10-23,759.0
12,2021-10-11,2021-10-24,759.0
13,2021-10-11,2021-10-25,759.0
0,2021-10-12,2021-10-13,823.0
1,2021-10-12,2021-10-14,823.0
2,2021-10-12,2021-10-15,823.0
3,2021-10-12,2021-10-16,823.0
4,2021-10-12,2021-10-17,823.0
5,2021-10-12,2021-10-18,823.0
6,2021-10-12,2021-10-19,823.0
7,2021-10-12,2021-10-20,823.0
8,2021-10-12,2021-10-21,823.0
9,2021-10-12,2021-10-22,823.0
10,2021-10-12,2021-10-23,823.0
11,2021-10-12,2021-10-24,823.0
12,2021-10-12,2021-10-25,823.0
13,2021-10-12,2021-10-26,823.0
0,2021-10-13,2021-10-14,602.0
1,2021-10-13,2021-10-15,602.0
2,2021-10-13,2021-10-16,602.0
3,2021-10-13,2021-10-17,602.0
4,2021-10-13,2021-10-18,602.0
5,2021-10-13,2021-10-19,602.0
6,2021-10-13,2021-10-20,602.0
7,2021-10-13,2021-10-21,602.0
8,2021-10-13,2021-10-22,602.0
9,2021-10-13,2021-10-23,602.0
10,2021-10-13,2021-10-24,602.0
11,2021-10-13,2021-10-25,602.0
12,2021-10-13,2021-10-26,602.0
13,2021-10-13,2021-10-27,602.0
0,2021-10-14,2021-10-15,811.539080268866
1,2021-10-14,2021-10-16,790.8397400477514
2,2021-10-14,2021-10-17,935.3528421330666
3,2021-10-14,2021-10-18,819.7088243301173
4,2021-10-14,2021-10-19,744.7280616730254
5,2021-10-14,2021-10-20,884.6167367757511
6,2021-10-14,2021-10-21,804.6666700000001
7,2021-10-14,2021-10-22,811.539080268866
8,2021-10-14,2021-10-23,790.8397400477514
9,2021-10-14,2021-10-24,935.3528421330666
10,2021-10-14,2021-10-25,819.7088243301173
11,2021-10-14,2021-10-26,744.7280616730254
12,2021-10-14,2021-10-27,884.6167367757511
13,2021-10-14,2021-10-28,804.6666700000001
0,2021-10-15,2021-10-16,471.0
1,2021-10-15,2021-10-17,471.0
2,2021-10-15,2021-10-18,471.0
3,2021-10-15,2021-10-19,471.0
4,2021-10-15,2021-10-20,471.0
5,2021-10-15,2021-10-21,471.0
6,2021-10-15,2021-10-22,471.0
7,2021-10-15,2021-10-23,471.0
8,2021-10-15,2021-10-24,471.0
9,2021-10-15,2021-10-25,471.0
10,2021-10-15,2021-10-26,471.0
11,2021-10-15,2021-10-27,471.0
12,2021-10-15,2021-10-28,471.0
13,2021-10-15,2021-10-29,471.0
0,2021-10-16,2021-10-17,443.0
1,2021-10-16,2021-10-18,443.0
2,2021-10-16,2021-10-19,443.0
3,2021-10-16,2021-10-20,443.0
4,2021-10-16,2021-10-21,443.0
5,2021-10-16,2021-10-22,443.0
