,Value
34521,2006.0
34522,1957.0
34523,1975.0
34524,1954.0
34525,1937.0
34526,1958.0
34527,1962.0
34528,1962.0
34529,1962.0
34530,1962.0
34531,1963.0
34532,1962.0
34533,1964.0
34534,1988.0
34535,2049.0
34536,2036.0
34537,2018.0
34538,1997.0
34539,1950.0
34540,1941.0
34541,1978.0
34542,2024.0
34543,2020.0
34544,2019.0
34545,2018.0
34546,2018.0
34547,2015.0
34548,2015.0
34549,2017.0
34550,2013.0
34551,2015.0
34552,2023.0
34553,2035.0
34554,2023.0
34555,1935.0
34556,1941.0
34557,1954.0
34558,2004.0
34559,2000.0
34560,1995.0
34561,1948.0
34562,1918.0
34563,1943.0
34564,1933.0
34565,1944.0
34566,1988.0
34567,1986.0
34568,1936.0
34569,1920.0
34570,1876.0
34571,1920.0
34572,1918.0
34573,1918.0
34574,1920.0
34575,1919.0
34576,1928.0
34577,1932.0
34578,1929.0
34579,1929.0
34580,1930.0
34581,1932.0
34582,1988.0
34583,2049.0
34584,1995.0
34585,2011.0
34586,1959.0
34587,1955.0
34588,1929.0
34589,1931.0
34590,1934.0
34591,1931.0
34592,1942.0
34593,1968.0
34594,1572.0
34595,1071.0
34596,1688.0
34597,2476.0
34598,2661.0
34599,2313.0
34600,2209.0
34601,2190.0
34602,2075.0
34603,2079.0
34604,2034.0
34605,1949.0
34606,1904.0
34607,1958.0
34608,1975.0
34609,1988.0
34610,2010.0
34611,1989.0
34612,1953.0
34613,1894.0
34614,1899.0
34615,1940.0
34616,1939.0
34617,1938.0
34618,1937.0
34619,1936.0
34620,1933.0
34621,1906.0
34622,1905.0
34623,1909.0
34624,1925.0
34625,1976.0
34626,1989.0
34627,1983.0
34628,1980.0
34629,1957.0
34630,1934.0
34631,1936.0
34632,1938.0
34633,1940.0
34634,1954.0
34635,2028.0
34636,2047.0
34637,2030.0
34638,1947.0
34639,1898.0
34640,1882.0
34641,1885.0
34642,1896.0
34643,1937.0
34644,1975.0
34645,1970.0
34646,1966.0
34647,1965.0
34648,1963.0
34649,1947.0
34650,1910.0
34651,1915.0
34652,1863.0
34653,1857.0
34654,1921.0
34655,1913.0
34656,1905.0
34657,1904.0
34658,1942.0
34659,1954.0
34660,1953.0
34661,1982.0
34662,1996.0
34663,2029.0
34664,2071.0
34665,2064.0
34666,2061.0
34667,2043.0
34668,1975.0
34669,1887.0
34670,1904.0
34671,1842.0
34672,1842.0
34673,1849.0
34674,1847.0
34675,1847.0
34676,1886.0
34677,1904.0
34678,1952.0
34679,1971.0
34680,2039.0
34681,2098.0
34682,2119.0
34683,2116.0
34684,2106.0
34685,2169.0
34686,2222.0
34687,2185.0
34688,2184.0
34689,2192.0
34690,2197.0
34691,2198.0
34692,2198.0
34693,2193.0
34694,2182.0
34695,2125.0
34696,2116.0
34697,2029.0
34698,2006.0
34699,1965.0
34700,1995.0
34701,2001.0
34702,1989.0
34703,1909.0
34704,1831.0
34705,1797.0
34706,1835.0
34707,1799.0
34708,1729.0
34709,1738.0
34710,1751.0
34711,1799.0
34712,1776.0
34713,1749.0
34714,1778.0
34715,1772.0
34716,1771.0
34717,1700.0
34718,1627.0
34719,1657.0
34720,1690.0
34721,1711.0
34722,1751.0
34723,1799.0
34724,1794.0
34725,1791.0
34726,1792.0
34727,1792.0
34728,1790.0
34729,1792.0
34730,1793.0
34731,1792.0
34732,1792.0
34733,1790.0
34734,1788.0
34735,1787.0
34736,1751.0
34737,1711.0
34738,1670.0
34739,1727.0
34740,1739.0
34741,1706.0
34742,1563.0
34743,1621.0
34744,1624.0
34745,1663.0
34746,1697.0
34747,1694.0
34748,1691.0
34749,1688.0
34750,1664.0
34751,1558.0
34752,1555.0
34753,1623.0
34754,1655.0
34755,1662.0
34756,1666.0
34757,1670.0
34758,1670.0
34759,1669.0
34760,1671.0
34761,1695.0
34762,1778.0
34763,1833.0
34764,1830.0
34765,1825.0
34766,1826.0
34767,1828.0
34768,1861.0
34769,1956.0
34770,1972.0
34771,1966.0
34772,1957.0
34773,1958.0
34774,1958.0
34775,1956.0
34776,1957.0
34777,1955.0
34778,1955.0
34779,1956.0
34780,1948.0
34781,1922.0
34782,1909.0
34783,1846.0
34784,1823.0
34785,1870.0
34786,1816.0
34787,1799.0
34788,1850.0
34789,1845.0
34790,1705.0
34791,1666.0
34792,1711.0
34793,1774.0
34794,1642.0
34795,1583.0
34796,1710.0
34797,1838.0
34798,1807.0
34799,1583.0
34800,1432.0
34801,1389.0
34802,1473.0
34803,1580.0
34804,1645.0
34805,1643.0
34806,1634.0
34807,1631.0
34808,1592.0
34809,1489.0
34810,1472.0
34811,1528.0
34812,1623.0
34813,1615.0
34814,1611.0
34815,1588.0
34816,1421.0
34817,1420.0
34818,1431.0
34819,1513.0
34820,1581.0
34821,1576.0
34822,1570.0
34823,1562.0
34824,1521.0
34825,1432.0
34826,1384.0
34827,1420.0
34828,1541.0
34829,1534.0
34830,1533.0
34831,1531.0
34832,1529.0
34833,1528.0
34834,1529.0
34835,1523.0
34836,1525.0
34837,1526.0
34838,1527.0
34839,1529.0
34840,1530.0
34841,1539.0
34842,1548.0
34843,1548.0
34844,1568.0
34845,1685.0
34846,1700.0
34847,1694.0
34848,1655.0
34849,1512.0
34850,1499.0
34851,1503.0
34852,1578.0
34853,1661.0
34854,1695.0
34855,1805.0
34856,1833.0
34857,1833.0
34858,1900.0
34859,1978.0
34860,1990.0
34861,2102.0
34862,2131.0
34863,2124.0
34864,2120.0
34865,2126.0
34866,2125.0
34867,2171.0
34868,2238.0
34869,2273.0
34870,2226.0
34871,2227.0
34872,2230.0
34873,2228.0
34874,2231.0
34875,2234.0
34876,2232.0
34877,2230.0
34878,2213.0
34879,2170.0
34880,2164.0
34881,2121.0
34882,2021.0
34883,2026.0
34884,2026.0
34885,1439.0
34886,1612.0
34887,2233.0
34888,2665.0
34889,2425.0
34890,2339.0
34891,2410.0
34892,2490.0
34893,2511.0
34894,2638.0
34895,2617.0
34896,2679.0
34897,2680.0
34898,2688.0
34899,2702.0
34900,2703.0
34901,2528.0
34902,2585.0
34903,2612.0
34904,2561.0
34905,2559.0
34906,2363.0
34907,2206.0
34908,2077.0
34909,2061.0
34910,2021.0
34911,1883.0
34912,1858.0
34913,1813.0
34914,1760.0
34915,1736.0
34916,1641.0
34917,1525.0
34918,1464.0
34919,1329.0
34920,1278.0
34921,1284.0
34922,965.0
34923,427.0
34924,270.0
34925,0.0
34926,0.0
34927,357.0
34928,943.0
34929,1185.0
34930,1610.0
34931,1554.0
34932,1478.0
34933,1475.0
34934,1330.0
34935,1230.0
34936,1163.0
34937,1051.0
34938,1001.0
34939,962.0
34940,965.0
34941,867.0
34942,861.0
34943,899.0
34944,910.0
34945,929.0
34946,948.0
34947,955.0
34948,948.0
34949,947.0
34950,929.0
34951,911.0
34952,861.0
34953,835.0
34954,814.0
34955,790.0
34956,768.0
34957,744.0
34958,737.0
34959,718.0
34960,722.0
34961,709.0
34962,710.0
34963,712.0
34964,723.0
34965,721.0
34966,717.0
34967,717.0
34968,714.0
34969,709.0
34970,707.0
34971,705.0
34972,706.0
34973,715.0
34974,698.0
34975,676.0
34976,561.0
34977,101.0
34978,0.0
34979,0.0
34980,0.0
34981,0.0
34982,0.0
34983,0.0
34984,0.0
34985,0.0
34986,0.0
34987,0.0
34988,0.0
34989,0.0
34990,0.0
34991,0.0
34992,0.0
34993,0.0
34994,0.0
34995,0.0
34996,0.0
34997,0.0
34998,0.0
34999,0.0
35000,0.0
35001,0.0
35002,0.0
35003,0.0
35004,0.0
35005,0.0
35006,0.0
35007,0.0
35008,0.0
35009,0.0
35010,0.0
35011,0.0
35012,0.0
35013,0.0
35014,0.0
35015,0.0
35016,0.0
35017,0.0
35018,0.0
35019,0.0
35020,0.0
35021,0.0
35022,0.0
35023,0.0
35024,0.0
35025,0.0
35026,0.0
35027,0.0
35028,0.0
35029,0.0
35030,0.0
35031,0.0
35032,0.0
35033,0.0
35034,0.0
35035,0.0
35036,0.0
35037,0.0
35038,0.0
35039,0.0
35040,0.0
35041,0.0
35042,0.0
35043,0.0
35044,0.0
35045,0.0
35046,0.0
35047,0.0
35048,0.0
35049,0.0
35050,0.0
35051,0.0
35052,0.0
35053,0.0
35054,0.0
35055,0.0
35056,0.0
35057,0.0
35058,0.0
35059,0.0
35060,0.0
35061,0.0
35062,0.0
35063,0.0
35064,0.0
35065,0.0
35066,0.0
35067,0.0
35068,0.0
35069,0.0
35070,0.0
35071,0.0
35072,0.0
35073,0.0
35074,0.0
35075,0.0
35076,650.0
35077,993.0
35078,943.0
35079,901.0
35080,784.0
35081,763.0
35082,753.0
35083,1082.0
35084,1514.0
35085,1411.0
35086,1334.0
35087,1219.0
35088,1174.0
35089,1105.0
35090,1063.0
35091,1041.0
35092,1012.0
35093,966.0
35094,937.0
35095,831.0
35096,102.0
35097,858.0
35098,1219.0
35099,1391.0
35100,1504.0
35101,1584.0
35102,1664.0
35103,1659.0
35104,1613.0
35105,1583.0
35106,1494.0
35107,1441.0
35108,1376.0
35109,1363.0
35110,1348.0
35111,1341.0
35112,1338.0
35113,1332.0
35114,1334.0
35115,1341.0
35116,1339.0
35117,1348.0
35118,1396.0
35119,1428.0
35120,1410.0
35121,1395.0
35122,1340.0
35123,1296.0
35124,1244.0
35125,1154.0
35126,1129.0
35127,1108.0
35128,1098.0
35129,1101.0
35130,1107.0
35131,1107.0
35132,1104.0
35133,1105.0
35134,1113.0
35135,1111.0
35136,1105.0
35137,1100.0
35138,1088.0
35139,1100.0
35140,1065.0
35141,1087.0
35142,1107.0
35143,1058.0
35144,1071.0
35145,1068.0
35146,1058.0
35147,1037.0
35148,1060.0
35149,1049.0
35150,1017.0
35151,999.0
35152,1024.0
35153,995.0
35154,963.0
35155,961.0
35156,909.0
35157,853.0
35158,797.0
35159,716.0
35160,662.0
35161,664.0
35162,666.0
35163,665.0
35164,664.0
35165,659.0
35166,657.0
35167,630.0
35168,658.0
35169,115.0
35170,0.0
35171,0.0
35172,81.0
35173,1064.0
35174,1484.0
35175,1731.0
35176,1598.0
35177,1614.0
35178,1605.0
35179,1604.0
35180,1513.0
35181,1452.0
35182,1471.0
35183,1394.0
35184,1342.0
35185,1378.0
35186,1354.0
35187,1324.0
35188,1227.0
35189,1231.0
35190,1247.0
35191,1241.0
35192,1230.0
35193,1233.0
35194,1243.0
35195,1242.0
35196,1190.0
35197,1194.0
35198,1249.0
35199,1225.0
35200,1189.0
35201,1140.0
35202,1204.0
35203,1190.0
35204,1146.0
35205,365.0
35206,0.0
35207,0.0
35208,193.0
35209,1229.0
35210,1457.0
35211,1619.0
35212,1720.0
35213,1746.0
35214,1658.0
35215,1682.0
35216,1655.0
35217,1649.0
35218,1646.0
35219,1599.0
35220,1606.0
35221,1580.0
35222,1587.0
35223,1583.0
35224,1563.0
35225,1557.0
35226,1559.0
35227,1544.0
35228,1602.0
35229,1561.0
35230,1488.0
35231,1516.0
35232,1550.0
35233,1555.0
35234,1571.0
35235,1550.0
35236,1544.0
35237,1536.0
35238,1532.0
35239,1503.0
35240,1483.0
35241,1459.0
35242,1418.0
35243,1431.0
35244,1397.0
35245,1422.0
35246,1482.0
35247,1469.0
35248,1457.0
35249,1457.0
35250,1456.0
35251,1458.0
35252,1459.0
35253,1460.0
35254,1457.0
35255,1457.0
35256,1412.0
35257,1395.0
35258,1368.0
35259,1367.0
35260,1357.0
35261,1345.0
35262,1360.0
35263,1357.0
35264,1090.0
35265,233.0
35266,0.0
35267,395.0
35268,1131.0
35269,2054.0
35270,2127.0
35271,1903.0
35272,2042.0
35273,2049.0
35274,2039.0
35275,1941.0
35276,2007.0
35277,2089.0
35278,2090.0
35279,1994.0
35280,1950.0
35281,1966.0
35282,1986.0
35283,1937.0
35284,1890.0
35285,1948.0
35286,1955.0
35287,1953.0
35288,1937.0
35289,1918.0
35290,1900.0
35291,1883.0
35292,1881.0
35293,1904.0
35294,1955.0
35295,1910.0
35296,1341.0
35297,1115.0
35298,1490.0
35299,2033.0
35300,2239.0
35301,2098.0
35302,2193.0
35303,2173.0
35304,2175.0
35305,2227.0
35306,2263.0
35307,2137.0
35308,2178.0
35309,2211.0
35310,2207.0
35311,2187.0
35312,2180.0
35313,2177.0
35314,2178.0
35315,2195.0
35316,2215.0
35317,2226.0
35318,2194.0
35319,2140.0
35320,2148.0
35321,2177.0
35322,2175.0
35323,2173.0
35324,2124.0
35325,2091.0
35326,2180.0
35327,2158.0
35328,2117.0
35329,2110.0
35330,2149.0
35331,2143.0
35332,2109.0
35333,2132.0
35334,2155.0
35335,2086.0
35336,2104.0
35337,2189.0
35338,2146.0
35339,2147.0
35340,2125.0
35341,2086.0
35342,2113.0
35343,2156.0
35344,2109.0
35345,2125.0
35346,2108.0
35347,2120.0
35348,2115.0
35349,2114.0
35350,2035.0
35351,2044.0
35352,2069.0
35353,2075.0
35354,2063.0
35355,2062.0
35356,2064.0
35357,2063.0
35358,2062.0
35359,2054.0
35360,2021.0
35361,1254.0
35362,1280.0
35363,1529.0
35364,2031.0
35365,2206.0
35366,2229.0
35367,2284.0
35368,2342.0
35369,2392.0
35370,2417.0
35371,2268.0
35372,2292.0
35373,2352.0
35374,2244.0
35375,2175.0
35376,2217.0
35377,2245.0
35378,2311.0
35379,2320.0
35380,2366.0
35381,2298.0
35382,2273.0
35383,2241.0
35384,2243.0
35385,2183.0
35386,2197.0
35387,2183.0
35388,2202.0
35389,2192.0
35390,2192.0
35391,2207.0
35392,1229.0
35393,626.0
35394,276.0
35395,514.0
35396,1288.0
35397,2400.0
35398,2374.0
35399,2408.0
35400,2251.0
35401,2374.0
35402,2402.0
35403,2397.0
35404,2340.0
35405,2361.0
35406,2341.0
35407,2323.0
35408,2375.0
35409,2370.0
35410,2343.0
35411,2372.0
35412,2358.0
35413,2414.0
35414,2397.0
35415,2335.0
35416,2337.0
35417,2366.0
35418,2386.0
35419,2423.0
35420,2371.0
35421,2360.0
35422,2354.0
35423,2357.0
35424,2378.0
35425,2380.0
35426,2352.0
35427,2283.0
35428,2293.0
35429,2316.0
35430,2319.0
35431,2320.0
35432,2342.0
35433,2309.0
35434,2284.0
35435,2296.0
35436,2321.0
35437,2307.0
35438,2290.0
35439,2287.0
35440,2272.0
35441,2314.0
35442,2327.0
35443,2304.0
35444,2295.0
35445,2292.0
35446,2267.0
35447,2267.0
35448,2272.0
35449,2271.0
35450,2271.0
35451,2271.0
35452,2280.0
35453,2290.0
35454,2291.0
35455,2273.0
35456,2245.0
35457,2222.0
35458,1427.0
35459,544.0
35460,947.0
35461,2249.0
35462,2552.0
35463,2605.0
35464,2334.0
35465,2537.0
35466,2583.0
35467,2657.0
35468,2669.0
35469,2637.0
35470,2633.0
35471,2630.0
35472,2628.0
35473,2624.0
35474,2633.0
35475,2635.0
35476,2634.0
35477,2633.0
35478,2634.0
35479,2633.0
35480,2611.0
35481,2570.0
35482,2571.0
35483,2615.0
35484,2599.0
35485,2619.0
35486,2580.0
35487,2533.0
35488,2546.0
35489,2583.0
35490,2545.0
35491,2564.0
35492,2595.0
35493,2605.0
35494,2584.0
35495,2582.0
35496,2583.0
35497,2582.0
35498,2580.0
35499,2580.0
35500,2587.0
35501,2576.0
35502,2557.0
35503,2533.0
35504,2529.0
35505,2547.0
35506,2529.0
35507,2486.0
35508,2498.0
35509,2495.0
35510,2468.0
35511,2488.0
35512,2461.0
35513,2472.0
35514,2476.0
35515,2453.0
35516,2456.0
35517,2467.0
35518,2437.0
35519,2441.0
35520,2458.0
35521,2501.0
35522,2497.0
35523,2477.0
35524,2496.0
35525,2502.0
35526,2466.0
35527,2443.0
35528,2423.0
35529,2424.0
35530,2427.0
35531,2430.0
35532,2429.0
35533,2427.0
35534,2426.0
35535,2426.0
35536,2423.0
35537,2421.0
35538,2418.0
35539,2376.0
35540,2434.0
35541,2402.0
35542,2413.0
35543,2421.0
35544,2408.0
35545,2388.0
35546,2418.0
35547,2392.0
35548,2379.0
35549,2358.0
35550,2359.0
35551,2382.0
35552,2387.0
35553,2390.0
35554,2405.0
35555,2405.0
35556,2381.0
35557,2360.0
35558,1629.0
35559,406.0
35560,949.0
35561,2066.0
35562,2510.0
35563,2558.0
35564,2492.0
35565,2499.0
35566,2551.0
35567,2559.0
35568,2581.0
35569,2562.0
35570,2558.0
35571,2569.0
35572,2544.0
35573,2570.0
35574,2566.0
35575,2564.0
35576,2566.0
35577,2563.0
35578,2536.0
35579,2526.0
35580,2495.0
35581,2515.0
35582,2509.0
35583,2500.0
35584,2523.0
35585,2492.0
35586,2502.0
35587,2509.0
35588,2476.0
35589,2485.0
35590,2471.0
35591,2495.0
35592,2538.0
35593,2556.0
35594,2527.0
35595,2502.0
35596,2491.0
35597,2465.0
35598,2493.0
35599,2521.0
35600,2497.0
35601,2505.0
35602,2518.0
35603,2494.0
35604,2517.0
35605,2509.0
35606,2511.0
35607,2518.0
35608,2522.0
35609,2538.0
35610,2518.0
35611,2540.0
35612,2514.0
35613,2486.0
35614,2433.0
35615,2396.0
35616,2418.0
35617,2434.0
35618,2432.0
35619,2417.0
35620,2390.0
35621,2401.0
35622,2421.0
35623,2429.0
35624,2394.0
35625,2361.0
35626,2330.0
35627,2334.0
35628,2336.0
35629,2336.0
35630,2367.0
35631,2376.0
35632,2374.0
35633,2372.0
35634,2368.0
35635,2367.0
35636,2303.0
35637,2321.0
35638,2302.0
35639,2305.0
35640,2318.0
35641,2358.0
35642,2431.0
35643,2422.0
35644,2430.0
35645,2423.0
35646,2398.0
35647,2398.0
35648,2394.0
35649,1525.0
35650,1708.0
35651,1774.0
35652,2532.0
35653,2527.0
35654,2581.0
35655,2597.0
35656,2618.0
35657,2613.0
35658,2576.0
35659,2580.0
35660,2543.0
35661,2547.0
35662,2597.0
35663,2601.0
35664,2637.0
35665,2636.0
35666,2647.0
35667,2658.0
35668,2655.0
35669,2653.0
35670,2652.0
35671,2650.0
35672,2648.0
35673,2648.0
35674,2625.0
35675,2604.0
35676,2603.0
35677,2546.0
35678,2565.0
35679,2572.0
35680,2570.0
35681,2573.0
35682,2571.0
35683,2569.0
35684,2564.0
35685,2564.0
35686,2566.0
35687,2567.0
35688,2568.0
35689,2569.0
35690,2567.0
35691,2564.0
35692,2560.0
35693,2541.0
35694,2543.0
35695,2555.0
35696,2521.0
35697,2530.0
35698,2547.0
35699,2497.0
35700,2505.0
35701,2507.0
35702,2509.0
35703,2529.0
35704,2512.0
35705,2542.0
35706,2497.0
35707,2504.0
35708,2508.0
35709,2507.0
35710,2533.0
35711,2526.0
35712,2560.0
35713,2538.0
35714,2554.0
35715,2528.0
35716,2501.0
35717,2512.0
35718,2478.0
35719,2499.0
35720,2476.0
35721,2501.0
35722,2470.0
35723,2431.0
35724,2438.0
35725,2405.0
35726,2418.0
35727,2424.0
35728,2404.0
35729,2421.0
35730,2427.0
35731,2380.0
35732,2378.0
35733,2333.0
35734,2341.0
35735,2342.0
35736,2339.0
35737,2342.0
35738,2344.0
35739,2341.0
35740,2365.0
35741,2348.0
35742,2349.0
35743,2355.0
35744,2338.0
35745,1919.0
35746,1651.0
35747,1309.0
35748,2572.0
35749,2623.0
35750,2428.0
35751,2517.0
35752,2620.0
35753,2633.0
35754,2635.0
35755,2634.0
35756,2639.0
35757,2644.0
35758,2621.0
35759,2617.0
35760,2632.0
35761,2659.0
35762,2652.0
35763,2651.0
35764,2669.0
35765,2649.0
35766,2672.0
35767,2617.0
35768,2686.0
35769,2685.0
35770,2684.0
35771,2674.0
35772,2673.0
35773,2670.0
35774,2667.0
35775,2686.0
35776,2687.0
35777,2683.0
35778,2681.0
35779,2680.0
35780,2682.0
35781,2682.0
35782,2683.0
35783,2681.0
35784,2678.0
35785,2677.0
35786,2672.0
35787,2672.0
35788,2605.0
35789,2586.0
35790,2605.0
35791,2585.0
35792,2557.0
35793,2582.0
35794,2609.0
35795,2610.0
35796,2623.0
35797,2624.0
35798,2576.0
35799,2571.0
35800,2576.0
35801,2538.0
35802,2549.0
35803,2538.0
35804,2562.0
35805,2571.0
35806,2553.0
35807,2563.0
35808,2586.0
35809,2560.0
35810,2504.0
35811,2456.0
35812,2503.0
35813,2533.0
35814,2515.0
35815,2522.0
35816,2560.0
35817,2530.0
35818,2506.0
35819,2498.0
35820,2451.0
35821,2453.0
35822,2451.0
35823,2456.0
35824,2473.0
35825,2513.0
35826,2491.0
35827,2440.0
35828,2438.0
35829,2434.0
35830,2438.0
35831,2447.0
35832,2373.0
35833,2344.0
35834,2350.0
35835,2360.0
35836,2379.0
35837,2354.0
35838,2311.0
35839,2321.0
35840,2364.0
35841,2378.0
35842,2364.0
35843,2350.0
35844,2302.0
35845,2325.0
35846,1724.0
35847,1106.0
35848,1302.0
35849,2216.0
35850,2588.0
35851,2608.0
35852,2550.0
35853,2642.0
35854,2639.0
35855,2638.0
35856,2637.0
35857,2631.0
35858,2611.0
35859,2633.0
35860,2597.0
35861,2617.0
35862,2607.0
35863,2587.0
35864,2596.0
35865,2580.0
35866,2438.0
35867,2265.0
35868,2361.0
35869,2362.0
35870,2275.0
35871,2328.0
35872,2415.0
35873,2413.0
35874,2461.0
35875,2520.0
35876,2505.0
35877,2501.0
35878,2493.0
35879,2492.0
35880,2507.0
35881,2510.0
35882,2553.0
35883,2556.0
35884,2588.0
35885,2586.0
35886,2586.0
35887,2592.0
35888,2596.0
35889,2588.0
35890,2556.0
35891,2583.0
35892,2547.0
35893,2561.0
35894,2526.0
35895,2483.0
35896,2513.0
35897,2479.0
35898,2510.0
35899,2468.0
35900,2466.0
35901,2468.0
35902,2472.0
35903,2461.0
35904,2432.0
35905,2422.0
35906,2367.0
35907,2353.0
35908,2359.0
35909,2396.0
35910,2395.0
35911,2379.0
35912,2360.0
35913,2347.0
35914,2296.0
35915,2288.0
35916,2290.0
35917,2289.0
35918,2290.0
35919,2290.0
35920,2289.0
35921,2289.0
35922,2288.0
35923,2287.0
35924,2286.0
35925,2288.0
35926,2268.0
35927,2259.0
35928,2234.0
35929,2243.0
35930,2271.0
35931,2273.0
35932,2271.0
35933,2272.0
35934,2273.0
35935,2264.0
35936,2263.0
35937,2285.0
35938,2221.0
35939,360.0
35940,390.0
35941,1618.0
35942,2573.0
35943,2593.0
35944,2607.0
35945,2444.0
35946,2643.0
35947,2630.0
35948,2571.0
35949,2587.0
35950,2657.0
35951,2625.0
35952,2640.0
35953,2611.0
35954,2604.0
35955,2621.0
35956,2583.0
35957,2607.0
35958,2575.0
35959,2564.0
35960,2585.0
35961,2553.0
35962,2552.0
35963,2561.0
35964,2567.0
35965,2549.0
35966,2550.0
35967,2546.0
35968,2490.0
35969,2391.0
35970,2357.0
35971,2284.0
35972,2219.0
35973,2219.0
35974,2294.0
35975,2356.0
35976,2421.0
35977,2479.0
35978,2563.0
35979,2596.0
35980,2607.0
35981,2564.0
35982,2593.0
35983,2572.0
35984,2584.0
35985,2573.0
35986,2557.0
35987,2549.0
35988,2489.0
35989,2461.0
35990,2457.0
35991,2446.0
35992,2443.0
35993,2436.0
35994,2426.0
35995,2434.0
35996,2439.0
35997,2439.0
35998,2437.0
35999,2434.0
36000,2395.0
36001,2397.0
36002,2396.0
36003,2385.0
36004,2392.0
36005,2405.0
36006,2343.0
36007,2312.0
36008,2276.0
36009,2178.0
36010,2121.0
36011,2119.0
36012,2161.0
36013,2177.0
36014,2194.0
36015,2222.0
36016,2217.0
36017,2193.0
36018,2156.0
36019,2149.0
36020,2152.0
36021,2151.0
36022,2155.0
36023,2158.0
36024,2203.0
36025,2240.0
36026,2196.0
36027,2280.0
36028,2315.0
36029,2295.0
36030,2319.0
36031,2402.0
36032,2458.0
36033,2447.0
36034,2412.0
36035,2314.0
36036,2298.0
36037,2264.0
36038,2240.0
36039,2239.0
36040,2237.0
36041,2240.0
36042,2240.0
36043,2235.0
36044,2238.0
36045,2251.0
36046,2283.0
36047,2280.0
36048,2280.0
36049,2278.0
36050,2277.0
36051,2276.0
36052,2276.0
36053,2275.0
36054,2272.0
36055,2273.0
36056,2246.0
36057,2273.0
36058,2271.0
36059,2268.0
36060,1529.0
36061,949.0
36062,1508.0
36063,2258.0
36064,2468.0
36065,2410.0
36066,2429.0
36067,2449.0
36068,2442.0
36069,2455.0
36070,2420.0
36071,2424.0
36072,2400.0
36073,2402.0
36074,2397.0
36075,2301.0
36076,2192.0
36077,2184.0
36078,2091.0
36079,2018.0
36080,2131.0
36081,2133.0
36082,2118.0
36083,2093.0
36084,2092.0
36085,2097.0
36086,2097.0
36087,2094.0
36088,2094.0
36089,2094.0
36090,2093.0
36091,2091.0
36092,2094.0
36093,2092.0
36094,2090.0
36095,2021.0
36096,2028.0
36097,2030.0
36098,2031.0
36099,2030.0
36100,2027.0
36101,2030.0
36102,2030.0
36103,2027.0
36104,2025.0
36105,2023.0
36106,2026.0
36107,2027.0
36108,2013.0
36109,2012.0
36110,2013.0
36111,2000.0
36112,1887.0
36113,1840.0
36114,1863.0
36115,1897.0
36116,1920.0
36117,1924.0
36118,1973.0
36119,2049.0
36120,2042.0
36121,2018.0
36122,2020.0
36123,1970.0
36124,1993.0
36125,2087.0
36126,2095.0
36127,2064.0
36128,2065.0
36129,2068.0
36130,2142.0
36131,2216.0
36132,2217.0
36133,2239.0
36134,2244.0
36135,2258.0
36136,2269.0
36137,2253.0
36138,2277.0
36139,2275.0
36140,2275.0
36141,2274.0
36142,2279.0
36143,2285.0
36144,2361.0
36145,2368.0
36146,2314.0
36147,2360.0
36148,2299.0
36149,2271.0
36150,2257.0
36151,2156.0
36152,614.0
36153,696.0
36154,2036.0
36155,2232.0
36156,2164.0
36157,2003.0
36158,1926.0
36159,1824.0
36160,1886.0
36161,1922.0
36162,1920.0
36163,1916.0
36164,1916.0
36165,1916.0
36166,1913.0
36167,1913.0
36168,1902.0
36169,1903.0
36170,1902.0
36171,1900.0
36172,1870.0
36173,1775.0
36174,1800.0
36175,1871.0
36176,1867.0
36177,1854.0
36178,1854.0
36179,1783.0
36180,1808.0
36181,1823.0
36182,1796.0
36183,1812.0
36184,1814.0
36185,1814.0
36186,1816.0
36187,1815.0
36188,1814.0
36189,1811.0
36190,1735.0
36191,1768.0
36192,1789.0
36193,1766.0
36194,1704.0
36195,1709.0
36196,1713.0
36197,1704.0
36198,1701.0
36199,1707.0
36200,1734.0
36201,1820.0
36202,1865.0
36203,1893.0
36204,1889.0
36205,1973.0
36206,2056.0
36207,2052.0
36208,2048.0
36209,2049.0
36210,2049.0
36211,2059.0
36212,2061.0
36213,2083.0
36214,2206.0
36215,2217.0
36216,2184.0
36217,2213.0
36218,2213.0
36219,2214.0
36220,2221.0
36221,2223.0
36222,2261.0
36223,2293.0
36224,2273.0
36225,2247.0
36226,2255.0
36227,2160.0
36228,2104.0
36229,2167.0
36230,2134.0
36231,2064.0
36232,1953.0
36233,1948.0
36234,1993.0
36235,1999.0
36236,1998.0
36237,1962.0
36238,1839.0
36239,1770.0
36240,1766.0
36241,1857.0
36242,1858.0
36243,1860.0
36244,1861.0
36245,1858.0
36246,1857.0
36247,1857.0
36248,1855.0
36249,1831.0
36250,1806.0
36251,1755.0
36252,1708.0
36253,1783.0
36254,1726.0
36255,1690.0
36256,1698.0
36257,1715.0
36258,1741.0
